,text,timestamp,source,symbols,company_names,url,verified,cleaned_tweets,sentiment,date,perc_change,NextDay_perc_change,sector
3029,Regency Centers Corp $REG Expected to Announce Quarterly Sales of $268.84 Million https://t.co/VoRrXUiDpI,Thu Jul 12 10:30:05 +0000 2018,MareaInformativ,REG,Regency Centers Corporation,http://www.mareainformativa.com/?p=429582,FALSE,regenc center corp reg expect announc quarterli sale million,0,7/12/2018,0.032621852,0.48764505,Real Estate
3030,$5.54 Billion in Sales Expected for Dollar Tree Inc. $DLTR This Quarter https://t.co/Y7CuDrPEzb,Thu Jul 12 10:30:13 +0000 2018,MareaInformativ,DLTR,Dollar Tree,http://www.mareainformativa.com/?p=429566,FALSE,billion sale expect dollar tree inc dltr quarter,0,7/12/2018,-0.163550692,-0.930777289,Consumer Defensive
3031,Reviewing Navios Maritime $NM and Diana Containerships $DCIX https://t.co/gMqHLD2Wfi,Thu Jul 12 10:30:15 +0000 2018,MareaInformativ,DCIX,Diana Containerships Inc.,http://www.mareainformativa.com/?p=429564,FALSE,review navio maritim nm diana containership dcix,0,7/12/2018,,,
3032,$IRM IronMountain - Iron Mountain Awarded Place in G-Cloud 10 Digital Marketplace From our Stock News Alerts App,Thu Jul 12 10:30:48 +0000 2018,Allstocknews,IRM,Iron Mountain Incorporated,,FALSE,irm ironmountain iron mountain award place g cloud digit marketplac stock news alert app,1,7/12/2018,-0.027231517,0.434782203,Real Estate
3033,$OUT $HUBS $DANG! $I $HUM $MR $BUD $BAM! $IM $MS $BEN,Thu Jul 12 10:44:14 +0000 2018,stockbard,BEN,Franklin Resources,,FALSE,hub dang hum mr bud bam im ms ben,0,7/12/2018,-0.494284377,0.154413945,Financial Services
3034,Abcam PLC $ABC Just Hit With Downgrade From Numis. Will Other Analysts Also Downgrade the Stock? - https://t.co/tdgvdXjyVr,Thu Jul 12 10:44:21 +0000 2018,whatsonthorold2,ABC,AmerisourceBergen Corporation,https://www.whatsonthorold.com/2018/07/12/abcam-plc-lonabc-just-hit-with-downgrade-from-numis-will-other-analysts-also-downgrade-the-stock/,FALSE,abcam plc abc hit downgrad numi analyst also downgrad stock,0,7/12/2018,1.093891364,-1.080835263,Healthcare
3035,Abcam PLC $ABC Falls out of Favor With Numis As They Decide to Downgrade It - https://t.co/ostV4ISI9N,Thu Jul 12 10:44:30 +0000 2018,mmahotstuff1,ABC,AmerisourceBergen Corporation,https://www.mmahotstuff.com/2018/07/12/abcam-plc-lonabc-falls-out-of-favor-with-numis-as-they-decide-to-downgrade-it.html,FALSE,abcam plc abc fall favor numi decid downgrad,1,7/12/2018,1.093891364,-1.080835263,Healthcare
3036,BMO Capital Reaffirms Their Hold Rating on Stericycle $SRCL https://t.co/5PC76rafuy,Thu Jul 12 10:44:31 +0000 2018,ARatings,SRCL,Stericycle,http://www.analystratings.com/articles/bmo-capital-reaffirms-their-hold-rating-on-stericycle/,FALSE,bmo capit reaffirm hold rate stericycl srcl,0,7/12/2018,-0.751772057,-0.496211302,Industrials
3037,$ACC $DLR $FRT $HTA $KIM $LTC $O $SKT $SPG $VTR https://t.co/l9ZFI4NOkb,Thu Jul 12 10:45:05 +0000 2018,SeekingAlpha,KIM,Kimco Realty Corporation,https://seekingalpha.com/article/4186769-10-great-reits-next-10-years?source=feed_f,FALSE,acc dlr frt hta kim ltc skt spg vtr,0,7/12/2018,-0.547113364,0.421431019,Real Estate
3038,Is Abcam PLC $ABC a Stock One Should Sell Following Today’s Numis Downgrade? https://t.co/t2bEhd2Qaw,Thu Jul 12 10:45:06 +0000 2018,reurope_stock,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/12/is-abcam-plc-lonabc-a-stock-one-should-sell-following-todays-numis-downgrade/,FALSE,abcam plc abc stock one sell follow today numi downgrad,0,7/12/2018,1.093891364,-1.080835263,Healthcare
3039,How Bad Does Abcam PLC $ABC Look Now? Numis Has Just Downgraded Shares - https://t.co/2xCuV0J6ZP,Thu Jul 12 10:45:18 +0000 2018,bibeypost_stock,ABC,AmerisourceBergen Corporation,https://www.bibeypost.com/how-bad-does-abcam-plc-lonabc-look-now-numis-has-just-downgraded-shares/,FALSE,bad abcam plc abc look numi downgrad share,-1,7/12/2018,1.093891364,-1.080835263,Healthcare
3040,Brokerages Anticipate Centene Corp $CNC to Announce $1.75 Earnings Per Share https://t.co/q5BiRtPNcc,Thu Jul 12 10:45:20 +0000 2018,MareaInformativ,CNC,Centene Corporation,http://www.mareainformativa.com/?p=429891,FALSE,brokerag anticip centen corp cnc announc earn per share,1,7/12/2018,-0.401058497,-1.379051901,Healthcare
3041,ValuEngine Upgrades Hibbett Sports $HIBB to “Hold” https://t.co/ymsP2GRBEQ,Thu Jul 12 10:45:32 +0000 2018,MareaInformativ,HIBB,Hibbett Sports,http://www.mareainformativa.com/?p=429849,FALSE,valuengin upgrad hibbett sport hibb hold,0,7/12/2018,2.150537634,-2.188183771,Consumer Cyclical
3042,Strategic Advisors Has Trimmed Home Depot $HD Stake; Highfields Capital Management LP Has Decreased Dollar Tree… https://t.co/OkZBvQ6wcy,Thu Jul 12 10:46:19 +0000 2018,The_CasualSmart,DLTR,Dollar Tree,https://twitter.com/i/web/status/1017359491870806017,FALSE,strateg advisor trim home depot hd stake highfield capit manag lp decreas dollar tree,0,7/12/2018,-0.163550692,-0.930777289,Consumer Defensive
3043,Picton Mahoney Asset Management Has Raised Stake in Synopsys INC $SNPS by $6.47 Million - https://t.co/Gs32sELpQF,Thu Jul 12 10:49:05 +0000 2018,whatsonthorold2,SNPS,Synopsys,https://www.whatsonthorold.com/2018/07/12/picton-mahoney-asset-management-has-raised-stake-in-synopsys-inc-snps-by-6-47-million/,FALSE,picton mahoney asset manag rais stake synopsi inc snp million,1,7/12/2018,-2.007139881,-0.20829033,Technology
3044,Picton Mahoney Asset Management Raised Its Synopsys INC $SNPS Stake by $6.47 Million - https://t.co/4w8p4csBLx,Thu Jul 12 10:49:28 +0000 2018,mmahotstuff1,SNPS,Synopsys,https://www.mmahotstuff.com/2018/07/12/picton-mahoney-asset-management-raised-its-synopsys-inc-snps-stake-by-6-47-million.html,FALSE,picton mahoney asset manag rais synopsi inc snp stake million,1,7/12/2018,-2.007139881,-0.20829033,Technology
3045,Picton Mahoney Asset Management Increased Its Synopsys INC $SNPS Stake by $6.47 Million https://t.co/Ecq3N4urdC,Thu Jul 12 10:50:08 +0000 2018,reurope_stock,SNPS,Synopsys,https://reurope.com/2018/07/12/picton-mahoney-asset-management-increased-its-synopsys-inc-snps-stake-by-6-47-million/,FALSE,picton mahoney asset manag increas synopsi inc snp stake million,1,7/12/2018,-2.007139881,-0.20829033,Technology
3046,Synopsys INC $SNPS Shareholder Picton Mahoney Asset Management Lifted Position - https://t.co/02YO28Z1vL,Thu Jul 12 10:50:24 +0000 2018,bibeypost_stock,SNPS,Synopsys,https://www.bibeypost.com/synopsys-inc-snps-shareholder-picton-mahoney-asset-management-lifted-position/,FALSE,synopsi inc snp sharehold picton mahoney asset manag lift posit,1,7/12/2018,-2.007139881,-0.20829033,Technology
3047,CenterPoint Energy $CNP Stock Rating Lowered by ValuEngine  https://t.co/k8L2XsQ2tZ,Thu Jul 12 10:51:29 +0000 2018,EnterpriseLeade,CNP,CenterPoint Energy,http://theenterpriseleader.com/?p=981260,FALSE,centerpoint energi cnp stock rate lower valuengin,-1,7/12/2018,-0.906453955,0.107954968,Utilities
3048,Agf Investments INC Has Raised Waste Management INC  $WM Holding - https://t.co/yNavtcJHdQ,Thu Jul 12 10:53:15 +0000 2018,whatsonthorold2,WM,Waste Management,https://www.whatsonthorold.com/2018/07/12/agf-investments-inc-has-raised-waste-management-inc-wm-holding/,FALSE,agf invest inc rais wast manag inc wm hold,0,7/12/2018,-0.226031938,-0.0949126,Industrials
3049,Waste Management INC  $WM Shareholder Agf Investments INC Raised Its Holding by $4.34 Million as Stock Value Declin… https://t.co/JtA2WFk3v6,Thu Jul 12 10:53:27 +0000 2018,mmahotstuff1,WM,Waste Management,https://twitter.com/i/web/status/1017361288631144448,FALSE,wast manag inc wm sharehold agf invest inc rais hold million stock valu declin,0,7/12/2018,-0.226031938,-0.0949126,Industrials
3050,RT @SeekingAlpha: $ACC $DLR $FRT $HTA $KIM $LTC $O $SKT $SPG $VTR https://t.co/l9ZFI4NOkb,Thu Jul 12 10:53:58 +0000 2018,AviseAnalytics,KIM,Kimco Realty Corporation,https://seekingalpha.com/article/4186769-10-great-reits-next-10-years?source=feed_f,FALSE,rt acc dlr frt hta kim ltc skt spg vtr,0,7/12/2018,-0.547113364,0.421431019,Real Estate
3051,Agf Investments INC Position in Waste Management INC  $WM Has Boosted by $4.34 Million as Stock Declined https://t.co/bcnYAbLb4s,Thu Jul 12 10:54:00 +0000 2018,reurope_stock,WM,Waste Management,https://reurope.com/2018/07/12/agf-investments-inc-position-in-waste-management-inc-wm-has-boosted-by-4-34-million-as-stock-declined/,FALSE,agf invest inc posit wast manag inc wm boost million stock declin,1,7/12/2018,-0.226031938,-0.0949126,Industrials
3052,As Waste Management INC  $WM Shares Declined Agf Investments INC Has Increased by $4.34 Million Its Holding - https://t.co/lLAUhZSbz2,Thu Jul 12 10:54:17 +0000 2018,bibeypost_stock,WM,Waste Management,https://www.bibeypost.com/as-waste-management-inc-wm-shares-declined-agf-investments-inc-has-increased-by-4-34-million-its-holding/,FALSE,wast manag inc wm share declin agf invest inc increas million hold,1,7/12/2018,-0.226031938,-0.0949126,Industrials
3053,Seaport Global Securities Lowers Cimarex Energy Q3 2018 Earnings Estimates to $1.25 EPS (Previously $1.31).… https://t.co/kGJMkbxYFu,Thu Jul 12 10:54:33 +0000 2018,RatingsNetwork,XEC,Cimarex Energy Co.,https://twitter.com/i/web/status/1017361563928449025,FALSE,seaport global secur lower cimarex energi q earn estim ep previous,-1,7/12/2018,1.438917333,-0.979799213,Energy
3054,SunTrust Banks Lowers Assurant Q2 2018 Earnings Estimates to $1.97 EPS (Previously $2.10). https://t.co/v3KLccFC54 $AIZ #AIZ,Thu Jul 12 10:54:37 +0000 2018,RatingsNetwork,AIZ,Assurant,http://zpr.io/6ak3z,FALSE,suntrust bank lower assur q earn estim ep previous aiz aiz,-1,7/12/2018,1.249655966,-0.671009852,Financial Services
3055,Jefferies Financial Group Lowers Affiliated Managers Group Q2 2018 Earnings Estimates to $3.60 EPS (Previously $3.7… https://t.co/uM6ckbOiy5,Thu Jul 12 10:54:38 +0000 2018,RatingsNetwork,AMG,Affiliated Managers Group,https://twitter.com/i/web/status/1017361587605266432,FALSE,jefferi financi group lower affili manag group q earn estim ep previous,-1,7/12/2018,1.622471662,0.174808226,Financial Services
3056,These stocks are having a good month on big volume https://t.co/SUl9KX0JBQ  $SPX $SPY #StockMarket $ATVI $MSI $FAST… https://t.co/q7uJbOIFrE,Thu Jul 12 10:55:43 +0000 2018,esimong,DPS,Dr Pepper Snapple Group,https://finviz.com/screener.ashx?v=111&t=ATVI,MSI,stock good month big volum spx spi stockmarket atvi msi fast,1,7/12/2018,,,
3057,NATO members agree to spending increase https://t.co/78VYayAmzE $BA $NOC $GD $LMT $RTN $HII $HON $UTX $ITT… https://t.co/IEbHq9WloN,Thu Jul 12 10:56:38 +0000 2018,MOJOJONO,COL,Rockwell Collins,https://seekingalpha.com/news/3369549?source=ansh,FALSE,nato member agre spend increas ba noc gd lmt rtn hii hon utx itt,0,7/12/2018,0,0,
3058,⚡*NEW AIRDROP*⚡ 🌕🌕🌕🌕🌕🌑🌑🌑🌑🌑  *#Retengo is airdroping 5000 $REG tokens for completing simple tasks and 2000 REG for e… https://t.co/Qd8exKBBgy,Thu Jul 12 10:57:04 +0000 2018,retengo_tokens,REG,Regency Centers Corporation,https://twitter.com/i/web/status/1017362199571062784,FALSE,new airdrop retengo airdrop reg token complet simpl task reg e,0,7/12/2018,0.032621852,0.48764505,Real Estate
3059,RT @retengo_tokens: ⚡*NEW AIRDROP*⚡ 🌕🌕🌕🌕🌕🌑🌑🌑🌑🌑  *#Retengo is airdroping 5000 $REG tokens for completing simple tasks and 2000 REG for each…,Thu Jul 12 10:57:13 +0000 2018,retengo_tokens,REG,Regency Centers Corporation,,FALSE,rt token new airdrop retengo airdrop reg token complet simpl task reg,0,7/12/2018,0.032621852,0.48764505,Real Estate
3060,⚡*NEW AIRDROP*⚡ 🌕🌕🌕🌕🌕🌑🌑🌑🌑🌑  *#Retengo is airdroping 5000 $REG tokens for completing simple tasks and 2000 REG for e… https://t.co/MmvR9ESWTo,Thu Jul 12 10:57:45 +0000 2018,retengo_token,REG,Regency Centers Corporation,https://twitter.com/i/web/status/1017362370899869696,FALSE,new airdrop retengo airdrop reg token complet simpl task reg e,0,7/12/2018,0.032621852,0.48764505,Real Estate
3061,RT @retengo_token: ⚡*NEW AIRDROP*⚡ 🌕🌕🌕🌕🌕🌑🌑🌑🌑🌑  *#Retengo is airdroping 5000 $REG tokens for completing simple tasks and 2000 REG for each r…,Thu Jul 12 10:58:00 +0000 2018,retengo_token,REG,Regency Centers Corporation,,FALSE,rt token new airdrop retengo airdrop reg token complet simpl task reg r,0,7/12/2018,0.032621852,0.48764505,Real Estate
3062,$MKC open interest for maturity 07/20/2018. High put=105.00 High call=120.00 #maxpain #options… https://t.co/EFd28HCdlL,Thu Jul 12 10:58:00 +0000 2018,optioncharts,MKC,McCormick & Company,https://twitter.com/i/web/status/1017362433655103488,FALSE,mkc open interest matur high put high call maxpain option,1,7/12/2018,0.91496379,-1.292294344,Consumer Defensive
3063,RT @DrugChannels: Good analysis from @matthewherper of @pfizer $PFE #drug price reversal due to @realDonaldTrump and @SecAzar pressure. Als…,Thu Jul 12 10:58:38 +0000 2018,healthythinker,MCK,McKesson Corporation,,FALSE,rt good analysi pfe drug price revers due pressur al,1,7/12/2018,-0.346838787,-0.581732893,Healthcare
3064,AES Target of Unusually Large Options Trading $AES https://t.co/4XnmiyMga3,Thu Jul 12 10:59:21 +0000 2018,ZolmaxNews,AES,The AES Corporation,http://zolmax.com/?p=2377269,FALSE,ae target unusu larg option trade ae,0,7/12/2018,-0.306278412,-0.457320275,Utilities
3065,Popular: $TWTR $BTC.X $DIA $CHCO $ORBK $NDAQ $XENE $CAVM $MUFG $NAV $REGN $LPL $IART $MTCH $CPSI $MLNX $ILF $AEE $MAXR,Thu Jul 12 11:00:24 +0000 2018,LargeVoidBot,AEE,Ameren Corporation,,FALSE,popular twtr btc x dia chco orbk ndaq xene cavm mufg nav regn lpl iart mtch cpsi mlnx ilf aee maxr,1,7/12/2018,0.081405468,-0.032589959,Utilities
3066,$BDX BD Shares Progress towards Achieving 2020 Sustainability Goals From our Stock News Alerts App,Thu Jul 12 11:00:47 +0000 2018,Allstocknews,BDX,Becton Dickinson,,FALSE,bdx bd share progress toward achiev sustain goal stock news alert app,1,7/12/2018,-0.513284091,0.246255942,Healthcare
3067,@DigitalLookNews @TPICAPplc @Financial_Orbit @jimmhk @contrariansmind @DianaEPatterson @ZaksTradersCafe @slarratt1… https://t.co/zI0XgAMLtO,Thu Jul 12 11:01:06 +0000 2018,conkers3,CME,CME Group Inc.,https://twitter.com/i/web/status/1017363213061623808,FALSE,orbit,0,7/12/2018,-0.156209146,0.029949119,Financial Services
3068,Seaport Global Securities Analysts Cut Earnings Estimates for Cimarex Energy Co $XEC https://t.co/4QxllPhJJs,Thu Jul 12 11:02:01 +0000 2018,OlympiaReport,XEC,Cimarex Energy Co.,http://theolympiareport.com/?p=919604,FALSE,seaport global secur analyst cut earn estim cimarex energi co xec,-1,7/12/2018,1.438917333,-0.979799213,Energy
3069,$ABC Abcam forecasts double digit revenue growth for full-year as it sees product growth across the board… https://t.co/VIcLvk57La,Thu Jul 12 11:03:08 +0000 2018,proactive_UK,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017363727056867329,FALSE,abc abcam forecast doubl digit revenu growth full year see product growth across board,1,7/12/2018,1.093891364,-1.080835263,Healthcare
3070,$AJG Max Pain=65.00. Maturity=07/20/2018. #maxpain #options https://t.co/VigXmyI8gx https://t.co/EywmBMFVcP,Thu Jul 12 11:03:23 +0000 2018,optioncharts,AJG,Arthur J. Gallagher & Co.,http://maximum-pain.com/options/max-pain/AJG,FALSE,ajg max pain matur maxpain option,-1,7/12/2018,-0.233581988,-0.379011869,Financial Services
3071,Want the latest analyst ratings on $ALLY $ANET $COL $TSLX $GLOP? Get Them Delivered to Your Inbox https://t.co/nSJuDsYidj,Thu Jul 12 11:05:00 +0000 2018,RatingsNetwork,COL,Rockwell Collins,http://bit.ly/arndailyw,FALSE,want latest analyst rate alli anet col tslx glop get deliv inbox,0,7/12/2018,0,0,
3072,Week's Most Significant #Insider Trades: July 2 - 6 2018 $ADP $COST $NKE $WSM https://t.co/YIIXEFXEGP https://t.co/T9bx55rjxv,Thu Jul 12 11:05:08 +0000 2018,Focus_on_Dvds,ADP,Automatic Data Processing,https://buff.ly/2zjmkPV,FALSE,week signific insid trade juli adp cost nke wsm,0,7/12/2018,-1.013814966,-0.021847484,Industrials
3073,SunTrust Banks Comments on Assurant Inc.’s Q2 2018 Earnings $AIZ https://t.co/95GgYRrqHZ,Thu Jul 12 11:07:35 +0000 2018,ledgerzette,AIZ,Assurant,http://ledgergazette.com/?p=2821435,FALSE,suntrust bank comment assur inc q earn aiz,0,7/12/2018,1.249655966,-0.671009852,Financial Services
3074,Altaba $AABA PT Raised to $82.00 at Credit Suisse Group  https://t.co/s59Aow9peM,Thu Jul 12 11:07:40 +0000 2018,EnterpriseLeade,AABA,Altaba Inc.,http://theenterpriseleader.com/?p=981358,FALSE,altaba aaba pt rais credit suiss group,1,7/12/2018,,,
3075,Noble Energy $NBL Coverage Initiated by Analysts at Bank of America  https://t.co/oourtfkki8,Thu Jul 12 11:07:43 +0000 2018,EnterpriseLeade,NBL,Noble Energy,http://theenterpriseleader.com/?p=981351,FALSE,nobl energi nbl coverag initi analyst bank america,0,7/12/2018,0.19433563,-0.11117542,
3076,Q2 2018 EPS Estimates for Affiliated Managers Group Inc. $AMG Reduced by Analyst https://t.co/VHO8PjSqwh,Thu Jul 12 11:08:33 +0000 2018,ConsumerFeed,AMG,Affiliated Managers Group,http://zpr.io/6akkf,FALSE,q ep estim affili manag group inc amg reduc analyst,0,7/12/2018,1.622471662,0.174808226,Financial Services
3077,SunTrust Banks Comments on Assurant Inc.’s Q2 2018 Earnings $AIZ https://t.co/eYnyjwz9ZA,Thu Jul 12 11:08:50 +0000 2018,dakotafinancial,AIZ,Assurant,http://dakotafinancialnews.com/?p=313096,FALSE,suntrust bank comment assur inc q earn aiz,0,7/12/2018,1.249655966,-0.671009852,Financial Services
3078,Maybe I'm really dumb but how are food commodity prices only going down for like the past 10 years yet fertiliz… https://t.co/C1C247e8Mt,Thu Jul 12 11:10:37 +0000 2018,CloisterRes,MOS,The Mosaic Company,https://twitter.com/i/web/status/1017365608835506176,FALSE,mayb realli dumb food commod price go like past year yet fertiliz,-1,7/12/2018,0.035386514,0.035512177,Basic Materials
3079,Reviewing Navios Maritime $NM and Diana Containerships $DCIX https://t.co/cWALOmAHRo,Thu Jul 12 11:12:06 +0000 2018,ledgerzette,DCIX,Diana Containerships Inc.,http://ledgergazette.com/?p=2821449,FALSE,review navio maritim nm diana containership dcix,0,7/12/2018,,,
3080,Do you know that #Book Value for $MCHP is $13.96 https://t.co/6HphVfvP8t,Thu Jul 12 11:13:03 +0000 2018,1MinuteStock,MCHP,Microchip Technology Incorporated,https://unicornbay.com/t/MCHP.US?utm_medium=tweet&utm_campaign=bookvalue&utm_source=twitter,FALSE,know book valu mchp,0,7/12/2018,-1.627683724,0.32859611,Technology
3081,Alliant Energy $LNT and Public Service Enterprise Group $PEG Head-To-Head Contrast https://t.co/E3TP9hGOey,Thu Jul 12 11:14:04 +0000 2018,TheMarketsDaily,LNT,Alliant Energy Corporation,http://zpr.io/6ak5W,FALSE,alliant energi lnt public servic enterpris group peg head head contrast,0,7/12/2018,-0.092809552,0.739883687,Utilities
3082,RT @conkers3: @DigitalLookNews @TPICAPplc @Financial_Orbit @jimmhk @contrariansmind @DianaEPatterson @ZaksTradersCafe @slarratt1 @marben100…,Thu Jul 12 11:14:54 +0000 2018,DianaEPatterson,CME,CME Group Inc.,,FALSE,rt orbit,0,7/12/2018,-0.156209146,0.029949119,Financial Services
